統合・循環器学,10,12,3,心不全,循環器内科,講師,絹川真太郎
統合・循環器学,10,12,4,運動負荷・心臓リハビリテーション,循環器内科,講師,絹川真太郎
統合・循環器学,10,13,1,心筋疾患,循環器内科,助教,横田卓
統合・循環器学,10,13,2,血栓症・血管疾患,循環器内科,准教授,石森直樹
統合・臨床腫瘍学,12,16,4,講義全体の導入とがん病期診断（3分の1コマ）がんの病理診断・分子診断（3分の2コマ）,医学部,教授,秋田弘俊、田中伸哉
統合・臨床腫瘍学,12,19,1,がんの放射線診断,北大病院,教授,加藤扶美
統合・臨床腫瘍学,12,19,2,がんの核医学診断・治療,医学部,教授,玉木長良
統合・臨床腫瘍学,12,19,3,がんの外科治療,医学部,教授,平野聡
統合・臨床腫瘍学,12,19,4,がんの放射線療法、放射線療法と他療法との併用療法,医学部,教授,白土博樹
統合・臨床腫瘍学,12,21,1,がんの薬物療法総論,医学部,教授,秋田弘俊
統合・臨床腫瘍学,12,21,2,抗がん薬の臨床薬理学,医学部,教授,秋田弘俊
統合・臨床腫瘍学,12,21,3,がん薬物有害反応とその対策,医学部,准教授,木下一郎
統合・臨床腫瘍学,12,21,4,がん薬物療法の効果判定と毒性評価,医学部,准教授,木下一郎
統合・臨床腫瘍学,12,21,5,造血器悪性腫瘍の治療,医学部,教授,豊嶋崇徳
統合・臨床腫瘍学,12,22,1,固形腫瘍の薬物療法（進行再発癌、術後化療、原発不明がん）,医学部,教授,秋田弘俊
統合・臨床腫瘍学,12,22,2,腫瘍随伴症候群、腫瘍関連緊急事態,医学部,教授,秋田弘俊
統合・臨床腫瘍学,12,22,3,がんの告知とインフォームド・コンセント,北大病院,助教,清水康
統合・臨床腫瘍学,12,22,4,がんの緩和療法,北大病院,助教,敦賀健吉
統合・臨床腫瘍学,12,22,5,がんの臨床試験,医学部,准教授,木下一郎
精神医学,1,17,1,総論（診断学）,精神医学分野,教授,久住一郎
精神医学,1,17,2,自殺と精神障害,江別すすらん病院,非常勤講師,安田素次
精神医学,1,17,3,総論（治療）,北大通こころのクリニック,非常勤講師,北川信樹
精神医学,1,18,2,リエゾン精神医学／器質性・症状性精神障害,精神医学分野,助教,三井信幸
精神医学,1,18,3,統合失調症,精神医学分野,教授,久住一郎
精神医学,1,18,4,薬物・アルコール関連障害,道立精神保健福祉センター,非常勤講師,田邊等
精神医学,1,19,2,老年期精神医学・認知症,精神医学分野,准教授,中川伸
精神医学,1,19,3,睡眠障害,林下病院,非常勤講師,小林理子
精神医学,1,19,4,自動・青年期精神医学,精神医学分野,特任教授,齋藤卓弥
精神医学,1,20,1,てんかん,精神医学分野,助教,櫻井高太郎
精神医学,1,20,2,うつ病,精神医学分野,客員教授,三國雅彦
精神医学,1,20,3,双極性障害,市立釧路総合病院,非常勤講師,田中輝明
精神医学,1,23,1,神経症性障害,精神医学分野,講師,賀古勇輝
精神医学,1,23,2,人格障害,精神医学分野,准教授,朝倉聡
精神医学,1,23,3,がん医療に関わるこころのケア,精神医学分野,非常勤講師,上村恵一
統合・麻酔・救急医学,1,4,2,麻酔科医の仕事を知ろう,医学研究科,教授,森本
統合・麻酔・救急医学,1,4,3,臨床麻酔の流れを知る−術前から術後まで,医学研究科,教授,森本
統合・麻酔・救急医学,1,5,1,麻酔薬とその関連薬を復習しよう,北大病院,講師,瀧田
統合・麻酔・救急医学,1,5,2,周術期の全身管理を学ぶ（総論−モニタリング、輸液・輸血を含む）,北大病院,助教,森
統合・麻酔・救急医学,1,5,3,実際の周術期管理を学ぶ１（腹部外科・胸部外科・心血管手術）,北大病院,助教,神津
統合・麻酔・救急医学,1,5,4,実際の周術期管理を学ぶ２（脳神経外科・救急・移植医療（脳死判定含む））,北大病院,助教,斉藤
統合・麻酔・救急医学,1,6,1,実際の周術期管理を学ぶ３（小児・妊産婦・高齢者の周術期管理）,北大病院,助教,田中
統合・麻酔・救急医学,1,6,2,麻酔科の臨床は基礎医学の実践の場,北大病院,助教,久野
統合・麻酔・救急医学,1,6,3,集中・救急医療での麻酔科医の役割,北大病院,講師,石川
統合・麻酔・救急医学,1,6,4,アウトドアな麻酔科ライフ−病院外活動のススメ,砂川市立麻酔科,部長,雨森
統合・麻酔・救急医学,1,10,1,痛みについて考えてみよう,医学研究科,教授,森本
統合・麻酔・救急医学,1,10,2,緩和医療と麻酔科医,北大病院,助教,敦賀
統合・麻酔・救急医学,1,10,3,漫画 麻酔科医ハナ を読み解く術・・・一般病院における麻酔科医の役割,天使病院,院長,藤井
統合・麻酔・救急医学,1,10,4,酸素にかかわる治療を勉強しよう,北大病院,助教,長谷
統合・麻酔・救急医学,1,11,1,麻酔科学（侵襲制御医学）の課題と展望,医学研究科,教授,森本
統合・麻酔・救急医学,1,11,2,救急医学概論,医学研究科,特任教授,丸藤
統合・麻酔・救急医学,1,11,3,生体侵襲と生体反応（自然免疫反応）,医学研究科,特任教授,丸藤
統合・麻酔・救急医学,1,11,4,救急症候学　考え方と対処方法,北大病院,特任教授,方波見
統合・麻酔・救急医学,1,12,1,救急診断学・救急治療学、救急処置、救急医事法制,北大病院,特任教授,方波見
統合・麻酔・救急医学,1,12,2,ショック,北大病院,助教,小野
統合・麻酔・救急医学,1,12,3,心肺蘇生法I,北大病院,助教,前川
統合・麻酔・救急医学,1,12,4,心肺蘇生法II,北大病院,助教,前川
統合・麻酔・救急医学,1,13,1,臓器不全I,医学研究科,准教授,澤村
統合・麻酔・救急医学,1,13,2,臓器不全II,北大病院,助教,早川
統合・麻酔・救急医学,1,13,3,臓器不全III,医学研究科,准教授,澤村
統合・麻酔・救急医学,1,13,4,外傷学,北大病院,助教,早川
統合・麻酔・救急医学,1,16,1,外傷学特別講義,市立札幌病院,部長,牧瀬
統合・麻酔・救急医学,1,16,2,ER型救急診療／ドクターヘリ、災害医療特別講義,聖隷三方原病院救急,センター部長,早川達也
統合・麻酔・救急医学,1,16,3,中毒学,北大病院,助教,早川
統合・麻酔・救急医学,1,16,4,環境異常、他,北大病院,助教,早川
統合・腎尿路学,12,6,2,腎の病理,第二内科,非常勤講師,深澤雄一郎
統合・腎尿路学,12,6,3,尿路の解剖・生理,泌尿器科,講師,丸山覚
統合・腎尿路学,12,6,4,腎不全、血液浄化法,第二内科,助教,柴崎跡也
統合・腎尿路学,12,7,1,電解質代謝異常（大人）,第二内科,臨床准教授,西尾妙織
統合・腎尿路学,12,7,2,尿路結石症,泌尿器科,非常勤講師,奥山光彦
統合・腎尿路学,12,8,1,腎疾患症候学、検査法,第二内科,助教,石川康暢
統合・腎尿路学,12,8,2,糸球体腎疾患,第二内科,助教,石川康暢
統合・腎尿路学,12,8,3,腎癌,泌尿器科,助教,宮島直人
統合・腎尿路学,12,8,4,ネフローゼ症候群、2次性腎疾患,第二内科,非常勤講師,河田哲也
統合・腎尿路学,12,9,1,尿路疾患症候学・検査法,泌尿器科,助教,堀田記世彦
統合・腎尿路学,12,9,2,腎移植,泌尿器科,助教,岩見大基
統合・腎尿路学,12,9,3,先天性腎尿路疾患,泌尿器科,助教,中村美智子
統合・腎尿路学,12,9,4,間質性腎疾患、腎嚢胞性疾患,第二内科,臨床准教授,西尾妙織
統合・腎尿路学,12,12,1,腎疾患スクリーニング（学校検尿システム）,小児科,助教,岡本孝之
統合・腎尿路学,12,12,2,小児の腎機能、体液の恒常性の特徴,小児科,助教,岡本孝之
統合・膠原病・アレルギー学,12,12,3,膠原病病理と全身性エリテマトーデス①,免疫・代謝内科学分野,教授,渥美達也
統合・膠原病・アレルギー学,12,12,4,SLEとシェーグレン,免疫・代謝内科学分野,講師,保田晋助
統合・膠原病・アレルギー学,12,13,1,免疫の成立,遣制研・免疫生物分野,教授,清野研一郎
統合・膠原病・アレルギー学,12,13,2,自己免疫疾患のモデルと病態,保健科学研究院,教授,石澤明洋
統合・膠原病・アレルギー学,12,13,3,強皮症および多発性筋炎/皮膚筋炎,免疫・代謝内科学分野,講師,保田晋助
統合・膠原病・アレルギー学,12,13,4,リウマチ1,免疫・代謝内科学分野,教授,渥美達也
統合・膠原病・アレルギー学,12,14,1,リウマチ2,免疫・代謝内科学分野,教授,渥美達也
統合・膠原病・アレルギー学,12,14,2,先天性免疫不全の病態と診断,小児科学分野,教授,有賀正
統合・膠原病・アレルギー学,12,15,1,膠原病関連疾患,免疫・代謝内科学分野,教授,加藤将
統合・膠原病・アレルギー学,12,15,2,症例検討問題,免疫・代謝内科学分野,教授,渥美達也
統合・膠原病・アレルギー学,12,15,3,アレルギー疾患総論,呼吸器内科学分野,講師,今野哲
統合・膠原病・アレルギー学,12,15,4,血管炎症候群,免疫・代謝内科学分野,講師,保田晋助
統合・膠原病・アレルギー学,12,16,1,アレルギー性鼻炎,耳鼻咽喉科・頭頸部外科分野,講師,中丸祐爾
統合・膠原病・アレルギー学,12,16,2,アレルギー性結膜炎,眼科,講師,南場研一
統合・膠原病・アレルギー学,12,16,3,アナフィラキシーショック,救急医学分野,助教,方波見謙一
統合・感染症学,11,18,1,細菌感染症、深在性心筋感染症、寄生虫感染症＆輸入感染症,感染制御部,診療教授,石黒信久
統合・感染症学,11,18,2,耐性菌の発生秩序、MRSA感染症&発熱患者へのアプローチ,感染制御部,診療教授,石黒信久
統合・感染症学,11,21,1,食中毒・消化管感染症,光学医療診療部,助教,桂田武彦
統合・感染症学,11,21,2,HIV感染症,血液内科,講師,遠藤知之
統合・感染症学,11,22,1,皮膚感染症,皮膚科,特任助教,柳輝希
統合・感染症学,11,22,2,CNS感染症 プリオン病、SSPE HTLV-I感染症,北海道脳神経外科記念病院,副院長,緒方昭彦
統合・感染症学,11,22,3,性感染症,皮膚科,助教,夏賀健
統合・感染症学,11,22,4,中枢神経感染症−脳炎、髄膜炎,神経内科,准教授,矢部一郎
統合・感染症学,11,24,1,検体の取り扱いと診断法について,検査・輸血部,部長・准教授,清水力
統合・感染症学,11,24,2,化学療法,薬剤部,副部長・准教授,山田武宏
統合・感染症学,11,24,3,日和見感染症,免疫・代謝内科学,講師,保田晋助
統合・感染症学,11,24,4,STD~クラミジア感染症,婦人科学,助教,武田真人
統合・感染症学,11,25,1,ウイルス感染症予防接種の適応と意義,感染制御部,診療教授,石黒信久
統合・感染症学,11,25,2,院内感染対策、感染症関連の医療訴訟事例から学ぶ教訓,感染制御部,診療教授,石黒信久
統合・感染症学,11,25,3,ニューモシスチス、院内肺炎,医療安全管理部,診療教授,石黒信久
統合・呼吸器,10,13,3,呼吸器系の構造と機能,呼吸器内科学,教授,西村正治
統合・呼吸器,10,13,4,呼吸機能検査,呼吸器内科学,教授,西村正治
統合・呼吸器,10,14,1,呼吸器の画像診断,恵佑会札幌病院放射線診断科,部長,小野寺祐也
統合・呼吸器,10,14,2,胸腔内の構造と胸腔ドレナージ,循環器・呼吸器外科学,診療教授,加賀基知三
統合・呼吸器,10,14,3,呼吸調節障害,エルムの杜内科クリニック,院長,渋谷英二
統合・呼吸器,10,14,4,呼吸器の画像診断（X線）,呼吸器内科学,講師,榊原純
統合・呼吸器,10,17,1,上気道疾患−1（鼻科領域）,耳鼻咽喉科・頭頸部外科学,講師,中丸祐爾
統合・呼吸器,10,17,2,上気道疾患−2（咽頭・気管）,耳鼻咽喉科・頭頸部外科学,准教授,本間明宏
統合・呼吸器,10,18,1,呼吸器疾患の病理診断（腫瘍性肺疾患）,病理部,教授,松野吉宏
統合・呼吸器,10,18,2,呼吸器疾患の病理診断（炎症性肺疾患）,病理部,教授,松野吉宏
統合・呼吸器,10,18,3,気管支喘息,呼吸器内科学,准教授,今野哲
統合・呼吸器,10,18,4,免疫アレルギー性肺疾患,呼吸器内科学,准教授,今野哲
統合・呼吸器,10,19,1,肺腫瘍,呼吸器内科学,助教,朝比奈肇
統合・呼吸器,10,19,2,肺循環障害,呼吸器内科学,特任教授,辻野一三
統合・呼吸器,10,19,3,肺腫瘍の外科治療と術後管理,循環器・呼吸器外科学,診療教授,加賀基知三
統合・呼吸器,10,19,4,気管支鏡による診断と治療,呼吸器内科学,講師,品川尚文
統合・呼吸器,10,20,1,職業性肺疾患,北海道中央労災病院,名誉院長,木村清延
統合・呼吸器,10,20,2,肺結核,北海道医療センター,コンプライアンス統括部長,鎌田有珠
統合・呼吸器,10,20,3,呼吸器核医学検査,核医学,教授,玉木長良
統合・呼吸器,10,20,4,呼吸不全,北海道中央労災病院,院長,宮本顕二
統合・呼吸器,10,21,1,間質性肺炎,北海道中央労災病院,副院長,大塚義紀
統合・呼吸器,10,21,2,慢性閉塞肺疾患,呼吸器内科学,助教,鈴木雅
統合・呼吸器,10,21,3,気道・胸壁・横隔膜の外科治療,循環器・呼吸器外科学,准教授,樋田康浩
統合・呼吸器,10,21,4,縦隔疾患の診断と外科治療,循環器・呼吸器外科学,准教授,樋田康浩
統合・呼吸器,10,24,1,胸膜疾患の診断と外科治療,循環器・呼吸器外科学,診療教授,加賀基知三
統合・呼吸器,10,24,2,呼吸器感染症,呼吸器内科学,准教授,南須原康行
統合・呼吸器,10,24,3,リンパ脈管筋腫症、肺胞蛋白症、ランゲルハンス細胞組織球症,呼吸器内科学,助教,清水薫子
統合・呼吸器,10,24,4,胸部外傷,手稲渓仁会病院,院長,成田吉明
統合・呼吸器,10,25,1,先天性肺疾患、のう胞性肺疾患の外科治療,消化器外科学Ⅰ,特任助教,宮城久之
統合・呼吸器,10,25,2,呼吸器疾患の薬物治療（気管支拡張薬、抗炎症薬、去痰薬）,細胞薬理学,講師,堀之内孝広
統合・筋・神経学,11,28,1,臨床神経学の学び方,医学研究科,教授,佐々木秀直
統合・筋・神経学,11,28,2,高次脳機能障害の診療,保健科学研究院,准教授,大槻美佳
統合・筋・神経学,11,28,3,脳虚血の基礎,医学研究科,助教,鎧谷武雄
統合・筋・神経学,11,28,4,不随意運動,札幌禎心会病院,医長,北川まゆみ
統合・筋・神経学,11,29,1,筋委縮性側索硬化症,医学研究科,准教授,矢部一郎
統合・筋・神経学,11,29,2,神経病理学,弘前大学脳神経病理学講座,教授,若林孝一
統合・筋・神経学,11,29,3,脳腫瘍の基礎,医学研究科,客員教授,茂木洋晃
統合・筋・神経学,11,30,1,末梢神経障害,医学研究科,助教,加納崇裕
統合・筋・神経学,11,30,2,傍腫瘍症候群・内科疾患に伴う神経疾患,医学研究科,准教授,矢部一郎
統合・筋・神経学,11,30,3,機能外科,医学研究科,助教,関俊隆
統合・筋・神経学,11,30,4,パーキンソン病および関連疾患,帯広厚生病院,診療部長,保前英希
統合・筋・神経学,12,1,1,神経再生,医学研究科,（10/1付着任予定）,（川堀真人）
統合・筋・神経学,12,1,2,脊髄小脳変性症,医学研究科,教授,佐々木秀直
統合・筋・神経学,12,1,3,脳血管障害,北海道医療センター,医長,安喰稔
統合・筋・神経学,12,1,4,てんかん,中村記念病院,部長,溝渕雅広
統合・筋・神経学,12,2,1,脊髄症の臨床（NMO、自己免疫疾患にともなう脊髄症など含む）,北海道医療センター,理事長,深澤俊行
統合・筋・神経学,12,2,2,認知症,中村記念病院,教授,東海林幹夫
統合・筋・神経学,12,2,4,頭痛,医療法人セレス,医長,藤木直人
統合・筋・神経学,12,5,1,神経系の症候と診断の方法,医学研究科,教授,佐々木秀直
統合・筋・神経学,12,5,2,神経放射線診断,医学研究科,准教授,工藤與亮
統合・筋・神経学,12,5,3,筋疾患2（神経筋接合部疾患、筋病理）,市立函館病院,主任医長,佐藤和則
統合・筋・神経学,12,5,4,筋疾患1（多発筋炎、皮膚筋炎、筋ジス、ミトコンドリア病など）,旭川赤十字病院,副院長,吉田一人
統合・筋・神経学,12,6,1,脱髄疾患,北祐会神経内科病院,医務部部長,廣谷真
統合・消化器,10,25,3,消化管の病理,腫瘍病理分野,教授,田中伸哉
統合・消化器,10,25,4,膵外科,消化器外科学分野Ⅱ,教授,平野聡
統合・消化器,10,26,1,H.pylori感染と胃疾患,国立函館病院,院長,加藤元嗣
統合・消化器,10,26,2,H.pylori感染の診断と治療,国立函館病院,院長,加藤元嗣
統合・消化器,10,26,3,胆膵の病理,分子病理学分野,助教,大塚紀幸
統合・消化器,10,26,4,食道疾患（良性・腫瘍性）,消化器内科学分野,准教授,清水勇一
統合・消化器,10,27,1,胆膵内視鏡,消化器内科学分野,助教,桒谷将城
統合・消化器,10,27,2,胆道疾患,消化器内科学分野,助教,桒谷将城
統合・消化器,10,28,3,消化器の腹腔鏡手術①,消化器外科学分野Ⅱ,助教,海老原裕磨
統合・消化器,10,28,4,肝硬変,消化器内科学分野,特任助教,須田剛生
統合・消化器,10,28,1,胃良性疾患,国立函館病院,消化器科部長,間部克裕
統合・消化器,10,28,2,胃腫瘍性疾患,国立函館病院,消化器科部長,間部克裕
統合・消化器,10,31,1,口腔咽頭疾患,耳鼻咽喉科・頭頸部外科分野,准教授,本間明宏
統合・消化器,10,31,2,肝腫瘍性病変,消化器内科学分野,助教,小川浩司
統合・消化器,10,31,3,膵疾患,消化器内科学分野,助教,桒谷将城
統合・消化器,10,31,4,消化器の腹腔鏡手術②,消化器外科学分野Ⅰ,准教授,神山俊哉
統合・消化器,11,1,1,肝臓外科①,消化器外科学分野Ⅰ,教授,武富紹信
統合・消化器,11,1,2,肝臓外科②,消化器外科学分野Ⅰ,教授,武富紹信
統合・消化器,11,1,3,ウイルス性肝炎①,消化器内科学分野,教授,坂本直哉
統合・消化器,11,1,4,ウイルス性肝炎②,消化器内科学分野,教授,坂本直哉
統合・消化器,11,2,1,消化管内視鏡,消化器内科学分野,助教,小野尚子
統合・消化器,11,2,2,胆道外科①,消化器外科学分野Ⅱ,助教,岡村圭祐
統合・消化器,11,2,3,胆道外科②,消化器外科学分野Ⅱ,診療准教授,土川貴裕
統合・消化器,11,2,4,非ウイルス性肝疾患,消化器内科学分野,助教,荘拓也
統合・消化器,11,4,1,腹膜 腹壁 横隔膜の外科,消化器外科学分野Ⅰ,助教,本間重紀
統合・消化器,11,4,2,大腸外科,消化器外科学分野Ⅰ,助教,本間重紀
統合・消化器,11,4,3,消化器癌の化学療法,消化器内科学分野,助教,結城敏志
統合・消化器,11,4,4,食道・胃外科,消化器外科学分野Ⅱ,准教授,七戸俊明
統合・消化器,11,7,1,大腸腫瘍性疾患,消化器内科学分野,助教,中積宏之
統合・消化器,11,7,2,大腸炎症性疾患,消化器内科学分野,助教,桂田武彦
統合・内分泌・代謝学,11,14,1,糖尿病の合併症,呼吸器内科学分野（内科Ⅰ）,助教,渡部拓
統合・内分泌・代謝学,11,14,2,糖尿病の診断と検査,免疫・代謝内科学分野（内科Ⅱ）,助教,曺圭龍
統合・内分泌・代謝学,11,14,3,糖尿病の治療（集約的治療、食事療法）,免疫・代謝内科学分野（内科Ⅱ）,講師,三好秀明
統合・内分泌・代謝学,11,14,4,間脳下垂体疾患（1）（総論、測定）,検査・輸血部,准教授,清水力
統合・内分泌・代謝学,11,15,1,脂質異常症,免疫・代謝内科学分野（内科Ⅱ）,講師,三好秀明
統合・内分泌・代謝学,11,15,2,副腎疾患,市立札幌病院糖尿病・内分泌内科,部長,和田典男
統合・内分泌・代謝学,11,15,3,内分泌外科（下垂体）,脳神経外科分野,講師,小林浩之
統合・内分泌・代謝学,11,16,1,副甲状腺疾患と骨代謝,免疫・代謝内科学分野（内科Ⅱ）,客員講師,永井聡
統合・内分泌・代謝学,11,16,2,間脳下垂体疾患（2）（前葉機能）,免疫・代謝内科学分野（内科Ⅱ）,客員講師,永井聡
統合・内分泌・代謝学,11,16,3,間脳下垂体疾患（3）（後葉機能、電解質異常）,免疫・代謝内科学分野（内科Ⅱ）,助教,中村昭伸
統合・内分泌・代謝学,11,16,4,肥満症、高尿酸血症,免疫・代謝内科学分野（内科Ⅱ）,助教,中村昭伸
統合・内分泌・代謝学,11,17,1,甲状腺疾患,KKR札幌医療センター斗南病院,センター長,木島弘道
統合・内分泌・代謝学,11,17,2,糖尿病の治療（治療薬）,免疫・代謝内科学分野（内科Ⅱ）,助教,曺圭龍
統合・内分泌・代謝学,11,17,3,小児内分泌疾患,小児科学分野,助教,石津桂
統合・内分泌・代謝学,11,17,4,内分泌外科（副腎）,腎泌尿器外科学分野,助教,宮島直人
統合・血液学,11,7,3,血液学エッセンス,血液内科,教授,豊嶋崇徳
統合・血液学,11,7,4,血液疾患における血液検査、造血系検査法,血液内科,助教,小野澤真弘
統合・血液学,11,8,1,血小板、凝固異常症,血液内科,特任助教,後藤秀樹
統合・血液学,11,8,2,造血幹細胞移植,血液内科,教授,豊嶋崇徳
統合・血液学,11,8,3,小児の血液疾患,小児科,講師,井口晶裕
統合・血液学,11,8,4,貧血（鉄欠乏性貧血、巨赤芽球性貧血、溶血性貧血、遺伝性球状赤血球症、ヘモグロビン異常症など）,血液内科,講師,近藤健
統合・血液学,11,9,1,免疫不全（先天性、後天性）、良性リンパ系疾患（伝染性単核球症、Casleman病など）,検査輸血部,助教,加畑馨
統合・血液学,11,9,2,悪性リンパ腫,保健センター,教授,橋野聡
統合・血液学,11,10,1,骨髄造血不全症（MDS PNH AA 赤芽球癆）,血液内科,講師,遠藤知之
統合・血液学,11,10,2,感染症対策（細菌、真菌、ウイルス、原虫）,血液内科,助教,杉田純一
統合・血液学,11,10,3,多発性骨髄腫、類縁疾患（MGUS マクログロブリン血症）,血液内科,助教,藤本勝也
統合・血液学,11,11,1,急性白血病,血液内科,講師,近藤健
統合・血液学,11,11,2,慢性骨髄増殖性疾患（CML PV ET PMF）,血液内科,講師,近藤健
統合・血液学,11,11,3,輸血と合併症,検査輸血部,助教,加畑馨
統合・血液学,11,11,4,造血発生、造血機構,血液内科,講師,橋本大吾
統合・循環器学,10,17,4,試験,,,
統合・臨床腫瘍学,1,4,4,試験,,,
精神医学,1,24,1,精神医学試験,精神医学分野,講師,賀古勇輝
統合・麻酔・救急医学,1,18,1,試験,,,
統合・腎尿路学,12,14,4,試験,泌尿器科,助教,菅野由岐子
統合・膠原病・アレルギー学,12,20,4,統合・膠原病・アレルギー試験,,,
統合・感染症学,11,29,4,試験,感染制御部,診療教授,南須原康行
統合・呼吸器,10,27,4,試験,,,
統合・筋・神経学,12,7,4,本試験,,,
統合・消化器,11,9,4,試験,,,
統合・内分泌・代謝学,11,21,4,試験,免疫・代謝内科学分野（内科Ⅱ）,,
統合・血液学,11,15,4,試験,,,
